id,spirit_id,skill_id,技能名,技能来源,解锁等级
19430,113,18,休息回复,技能石,
19431,113,21,伺机而动,技能石,
19432,113,70,压扁,技能石,
19433,113,74,反击拳,技能石,
19434,113,98,地刺,技能石,
19435,113,108,复写,技能石,
19436,113,123,尾后针,技能石,
19437,113,201,有效预防,技能石,
19438,113,339,精神扰乱,技能石,
19439,113,381,虫击,技能石,
19440,113,390,虫鸣,技能石,
19441,113,465,震击,技能石,
19442,113,481,飞断,技能石,
19443,113,484,食腐,技能石,
19444,113,47,冰爪,血脉,
19445,113,68,升龙咆哮,血脉,
19446,113,94,噬心,血脉,
19447,113,150,恶能量,血脉,
19448,113,191,星云漩涡,血脉,
19449,113,192,星星撞击,血脉,
19450,113,211,械斗,血脉,
19451,113,218,毒沼,血脉,
19452,113,242,泡沫,血脉,
19453,113,266,火焰冲锋,血脉,
19454,113,273,灵媒,血脉,
19455,113,296,球状闪电,血脉,
19456,113,324,碰爪,血脉,
19457,113,343,缠丝劲,血脉,
19458,113,365,花香,血脉,
19459,113,416,跺地,血脉,
19460,113,430,透射,血脉,
19461,113,476,风矢,血脉,
19462,113,2,三连破,默认,17
19463,113,10,乘胜追击,默认,32
19464,113,29,偷袭,默认,49
19465,113,31,先发制人,默认,8
19466,113,62,力量增效,默认,1
19467,113,83,吞噬,默认,35
19468,113,135,当头棒喝,默认,25
19469,113,162,抓挠,默认,1
19470,113,178,摇篮曲,默认,34
19471,113,285,热身运动,默认,26
19472,113,423,连续爪击,默认,38
19473,113,451,防御,默认,12
19474,113,454,阻断,默认,48
19475,99,58,刺盾,技能石,
19476,99,67,化劲,技能石,
19477,99,76,取念,技能石,
19478,99,120,寸拳,技能石,
19479,99,137,影袭,技能石,
19480,99,226,气波,技能石,
19481,99,244,泥巴喷射,技能石,
19482,99,285,热身运动,技能石,
19483,99,320,硬化,技能石,
19484,99,321,硬门,技能石,
19485,99,371,落石,技能石,
19486,99,395,血气,技能石,
19487,99,426,追打,技能石,
19488,99,432,遁地,技能石,
19489,99,442,锐利眼神,技能石,
19490,99,471,音爆,技能石,
19491,99,38,冥想,血脉,
19492,99,68,升龙咆哮,血脉,
19493,99,176,掩护,血脉,
19494,99,192,星星撞击,血脉,
19495,99,234,水泡盾,血脉,
19496,99,254,淤泥表皮,血脉,
19497,99,258,溃烂触碰,血脉,
19498,99,268,火焰护盾,血脉,
19499,99,329,离子震荡,血脉,
19500,99,336,等价交换,血脉,
19501,99,348,羽翼庇护,血脉,
19502,99,380,虚化,血脉,
19503,99,391,虹光冲击,血脉,
19504,99,393,蜡质膜,血脉,
19505,99,406,贯手,血脉,
19506,99,460,集中,血脉,
19507,99,461,雪替身,血脉,
19508,99,488,魅惑,血脉,
19509,99,18,休息回复,默认,6
19510,99,54,冲撞,默认,35
19511,99,82,吓退,默认,38
19512,99,162,抓挠,默认,30
19513,99,169,拍击,默认,8
19514,99,187,旋转突击,默认,21
19515,99,189,无畏之心,默认,46
19516,99,223,气势一击,默认,28
19517,99,335,突袭,默认,40
19518,99,351,耀眼,默认,10
19519,99,370,落星,默认,1
19520,99,376,蓄能轰击,默认,34
19521,99,450,防反,默认,20
19522,99,451,防御,默认,1
19523,99,470,音波弹,默认,13
19524,123,74,反击拳,技能石,
19525,123,108,复写,技能石,
19526,123,131,应激反应,技能石,
19527,123,177,提气,技能石,
19528,123,195,晒太阳,技能石,
19529,123,212,棘刺,技能石,
19530,123,213,棘突,技能石,
19531,123,222,毒雾,技能石,
19532,123,226,气波,技能石,
19533,123,285,热身运动,技能石,
19534,123,310,盛开,技能石,
19535,123,332,移花接木,技能石,
19536,123,377,藤绞,技能石,
19537,123,397,见招拆招,技能石,
19538,123,401,许愿星,技能石,
19539,123,450,防反,技能石,
19540,123,473,预备势,技能石,
19541,123,27,假寐,血脉,
19542,123,66,勾魂,血脉,
19543,123,67,化劲,血脉,
19544,123,68,升龙咆哮,血脉,
19545,123,91,啮合传递,血脉,
19546,123,132,引燃,血脉,
19547,123,192,星星撞击,血脉,
19548,123,246,泥浆铠甲,血脉,
19549,123,258,溃烂触碰,血脉,
19550,123,297,甜心续航,血脉,
19551,123,346,羽化加速,血脉,
19552,123,367,荆棘爪,血脉,
19553,123,375,蓄水,血脉,
19554,123,391,虹光冲击,血脉,
19555,123,404,贪婪,血脉,
19556,123,413,超维投射,血脉,
19557,123,468,霜降,血脉,
19558,123,496,麻痹,血脉,
19559,123,15,仙人掌刺击,默认,47
19560,123,59,刺藤,默认,22
19561,123,60,剧毒,默认,39
19562,123,79,叶绿光束,默认,30
19563,123,115,孢子,默认,28
19564,123,209,根吸收,默认,1
19565,123,217,毒孢子,默认,10
19566,123,218,毒沼,默认,6
19567,123,220,毒液渗透,默认,38
19568,123,240,汲取,默认,1
19569,123,361,腐化,默认,37
19570,123,366,芳香诱引,默认,48
19571,123,369,落井下毒,默认,49
19572,123,393,蜡质膜,默认,29
19573,123,436,针刺射击,默认,36
19574,123,451,防御,默认,11
19575,115,74,反击拳,技能石,
19576,115,108,复写,技能石,
19577,115,131,应激反应,技能石,
19578,115,177,提气,技能石,
19579,115,195,晒太阳,技能石,
19580,115,212,棘刺,技能石,
19581,115,213,棘突,技能石,
19582,115,222,毒雾,技能石,
19583,115,226,气波,技能石,
19584,115,285,热身运动,技能石,
19585,115,310,盛开,技能石,
19586,115,332,移花接木,技能石,
19587,115,377,藤绞,技能石,
19588,115,397,见招拆招,技能石,
19589,115,401,许愿星,技能石,
19590,115,450,防反,技能石,
19591,115,473,预备势,技能石,
19592,115,27,假寐,血脉,
19593,115,66,勾魂,血脉,
19594,115,67,化劲,血脉,
19595,115,68,升龙咆哮,血脉,
19596,115,91,啮合传递,血脉,
19597,115,132,引燃,血脉,
19598,115,192,星星撞击,血脉,
19599,115,246,泥浆铠甲,血脉,
19600,115,258,溃烂触碰,血脉,
19601,115,297,甜心续航,血脉,
19602,115,346,羽化加速,血脉,
19603,115,367,荆棘爪,血脉,
19604,115,375,蓄水,血脉,
19605,115,391,虹光冲击,血脉,
19606,115,404,贪婪,血脉,
19607,115,413,超维投射,血脉,
19608,115,468,霜降,血脉,
19609,115,496,麻痹,血脉,
19610,115,15,仙人掌刺击,默认,46
19611,115,59,刺藤,默认,17
19612,115,60,剧毒,默认,41
19613,115,79,叶绿光束,默认,35
19614,115,115,孢子,默认,25
19615,115,209,根吸收,默认,1
19616,115,217,毒孢子,默认,10
19617,115,218,毒沼,默认,3
19618,115,220,毒液渗透,默认,40
19619,115,240,汲取,默认,1
19620,115,361,腐化,默认,39
19621,115,366,芳香诱引,默认,48
19622,115,369,落井下毒,默认,49
19623,115,393,蜡质膜,默认,33
19624,115,436,针刺射击,默认,37
19625,115,451,防御,默认,11
19626,116,74,反击拳,技能石,
19627,116,108,复写,技能石,
19628,116,131,应激反应,技能石,
19629,116,177,提气,技能石,
19630,116,195,晒太阳,技能石,
19631,116,212,棘刺,技能石,
19632,116,213,棘突,技能石,
19633,116,222,毒雾,技能石,
19634,116,226,气波,技能石,
19635,116,285,热身运动,技能石,
19636,116,310,盛开,技能石,
19637,116,332,移花接木,技能石,
19638,116,377,藤绞,技能石,
19639,116,397,见招拆招,技能石,
19640,116,401,许愿星,技能石,
19641,116,450,防反,技能石,
19642,116,473,预备势,技能石,
19643,116,27,假寐,血脉,
19644,116,66,勾魂,血脉,
19645,116,67,化劲,血脉,
19646,116,68,升龙咆哮,血脉,
19647,116,91,啮合传递,血脉,
19648,116,132,引燃,血脉,
19649,116,192,星星撞击,血脉,
19650,116,246,泥浆铠甲,血脉,
19651,116,258,溃烂触碰,血脉,
19652,116,297,甜心续航,血脉,
19653,116,346,羽化加速,血脉,
19654,116,367,荆棘爪,血脉,
19655,116,375,蓄水,血脉,
19656,116,391,虹光冲击,血脉,
19657,116,404,贪婪,血脉,
19658,116,413,超维投射,血脉,
19659,116,468,霜降,血脉,
19660,116,496,麻痹,血脉,
19661,116,15,仙人掌刺击,默认,47
19662,116,59,刺藤,默认,22
19663,116,60,剧毒,默认,39
19664,116,79,叶绿光束,默认,30
19665,116,115,孢子,默认,28
19666,116,209,根吸收,默认,1
19667,116,217,毒孢子,默认,10
19668,116,218,毒沼,默认,6
19669,116,220,毒液渗透,默认,38
19670,116,240,汲取,默认,1
19671,116,361,腐化,默认,37
19672,116,366,芳香诱引,默认,48
19673,116,369,落井下毒,默认,49
19674,116,393,蜡质膜,默认,29
19675,116,436,针刺射击,默认,36
19676,116,451,防御,默认,11
19677,117,74,反击拳,技能石,
19678,117,108,复写,技能石,
19679,117,131,应激反应,技能石,
19680,117,177,提气,技能石,
19681,117,195,晒太阳,技能石,
19682,117,212,棘刺,技能石,
19683,117,213,棘突,技能石,
19684,117,222,毒雾,技能石,
19685,117,226,气波,技能石,
19686,117,285,热身运动,技能石,
19687,117,310,盛开,技能石,
19688,117,332,移花接木,技能石,
19689,117,377,藤绞,技能石,
19690,117,397,见招拆招,技能石,
19691,117,401,许愿星,技能石,
19692,117,450,防反,技能石,
19693,117,473,预备势,技能石,
19694,117,27,假寐,血脉,
19695,117,66,勾魂,血脉,
19696,117,67,化劲,血脉,
19697,117,68,升龙咆哮,血脉,
19698,117,91,啮合传递,血脉,
19699,117,132,引燃,血脉,
19700,117,192,星星撞击,血脉,
19701,117,246,泥浆铠甲,血脉,
19702,117,258,溃烂触碰,血脉,
19703,117,297,甜心续航,血脉,
19704,117,346,羽化加速,血脉,
19705,117,367,荆棘爪,血脉,
19706,117,375,蓄水,血脉,
19707,117,391,虹光冲击,血脉,
19708,117,404,贪婪,血脉,
19709,117,413,超维投射,血脉,
19710,117,468,霜降,血脉,
19711,117,496,麻痹,血脉,
19712,117,15,仙人掌刺击,默认,39
19713,117,59,刺藤,默认,11
19714,117,60,剧毒,默认,37
19715,117,79,叶绿光束,默认,29
19716,117,115,孢子,默认,16
19717,117,209,根吸收,默认,1
19718,117,217,毒孢子,默认,3
19719,117,218,毒沼,默认,1
19720,117,220,毒液渗透,默认,36
19721,117,240,汲取,默认,1
19722,117,361,腐化,默认,33
19723,117,366,芳香诱引,默认,40
19724,117,369,落井下毒,默认,50
19725,117,393,蜡质膜,默认,22
19726,117,436,针刺射击,默认,30
19727,117,451,防御,默认,10
19728,118,74,反击拳,技能石,
19729,118,108,复写,技能石,
19730,118,131,应激反应,技能石,
19731,118,177,提气,技能石,
19732,118,195,晒太阳,技能石,
19733,118,212,棘刺,技能石,
19734,118,213,棘突,技能石,
19735,118,222,毒雾,技能石,
19736,118,226,气波,技能石,
19737,118,285,热身运动,技能石,
19738,118,310,盛开,技能石,
19739,118,332,移花接木,技能石,
19740,118,377,藤绞,技能石,
19741,118,397,见招拆招,技能石,
19742,118,401,许愿星,技能石,
19743,118,450,防反,技能石,
19744,118,473,预备势,技能石,
19745,118,27,假寐,血脉,
19746,118,66,勾魂,血脉,
19747,118,67,化劲,血脉,
19748,118,68,升龙咆哮,血脉,
19749,118,91,啮合传递,血脉,
19750,118,132,引燃,血脉,
19751,118,192,星星撞击,血脉,
19752,118,246,泥浆铠甲,血脉,
19753,118,258,溃烂触碰,血脉,
19754,118,297,甜心续航,血脉,
19755,118,346,羽化加速,血脉,
19756,118,367,荆棘爪,血脉,
19757,118,375,蓄水,血脉,
19758,118,391,虹光冲击,血脉,
19759,118,404,贪婪,血脉,
19760,118,413,超维投射,血脉,
19761,118,468,霜降,血脉,
19762,118,496,麻痹,血脉,
19763,118,15,仙人掌刺击,默认,38
19764,118,59,刺藤,默认,12
19765,118,60,剧毒,默认,36
19766,118,79,叶绿光束,默认,29
19767,118,115,孢子,默认,17
19768,118,209,根吸收,默认,1
19769,118,217,毒孢子,默认,7
19770,118,218,毒沼,默认,1
19771,118,220,毒液渗透,默认,35
19772,118,240,汲取,默认,1
19773,118,361,腐化,默认,33
19774,118,366,芳香诱引,默认,40
19775,118,369,落井下毒,默认,47
19776,118,393,蜡质膜,默认,22
19777,118,436,针刺射击,默认,30
19778,118,451,防御,默认,8
19779,124,74,反击拳,技能石,
19780,124,108,复写,技能石,
19781,124,131,应激反应,技能石,
19782,124,177,提气,技能石,
19783,124,195,晒太阳,技能石,
19784,124,212,棘刺,技能石,
19785,124,213,棘突,技能石,
19786,124,222,毒雾,技能石,
19787,124,226,气波,技能石,
19788,124,285,热身运动,技能石,
19789,124,310,盛开,技能石,
19790,124,332,移花接木,技能石,
19791,124,377,藤绞,技能石,
19792,124,397,见招拆招,技能石,
19793,124,401,许愿星,技能石,
19794,124,450,防反,技能石,
19795,124,473,预备势,技能石,
19796,124,27,假寐,血脉,
19797,124,66,勾魂,血脉,
19798,124,67,化劲,血脉,
19799,124,68,升龙咆哮,血脉,
19800,124,91,啮合传递,血脉,
19801,124,132,引燃,血脉,
19802,124,192,星星撞击,血脉,
19803,124,246,泥浆铠甲,血脉,
19804,124,258,溃烂触碰,血脉,
19805,124,297,甜心续航,血脉,
19806,124,346,羽化加速,血脉,
19807,124,367,荆棘爪,血脉,
19808,124,375,蓄水,血脉,
19809,124,391,虹光冲击,血脉,
19810,124,404,贪婪,血脉,
19811,124,413,超维投射,血脉,
19812,124,468,霜降,血脉,
19813,124,496,麻痹,血脉,
19814,124,15,仙人掌刺击,默认,46
19815,124,59,刺藤,默认,17
19816,124,60,剧毒,默认,41
19817,124,79,叶绿光束,默认,35
19818,124,115,孢子,默认,25
19819,124,209,根吸收,默认,1
19820,124,217,毒孢子,默认,10
19821,124,218,毒沼,默认,3
19822,124,220,毒液渗透,默认,40
19823,124,240,汲取,默认,1
19824,124,361,腐化,默认,39
19825,124,366,芳香诱引,默认,48
19826,124,369,落井下毒,默认,49
19827,124,393,蜡质膜,默认,33
19828,124,436,针刺射击,默认,37
19829,124,451,防御,默认,11
19830,125,74,反击拳,技能石,
19831,125,108,复写,技能石,
19832,125,131,应激反应,技能石,
19833,125,177,提气,技能石,
19834,125,195,晒太阳,技能石,
19835,125,212,棘刺,技能石,
19836,125,213,棘突,技能石,
19837,125,222,毒雾,技能石,
19838,125,226,气波,技能石,
19839,125,285,热身运动,技能石,
19840,125,310,盛开,技能石,
19841,125,332,移花接木,技能石,
19842,125,377,藤绞,技能石,
19843,125,397,见招拆招,技能石,
19844,125,401,许愿星,技能石,
19845,125,450,防反,技能石,
19846,125,473,预备势,技能石,
19847,125,27,假寐,血脉,
19848,125,66,勾魂,血脉,
19849,125,67,化劲,血脉,
19850,125,68,升龙咆哮,血脉,
19851,125,91,啮合传递,血脉,
19852,125,132,引燃,血脉,
19853,125,192,星星撞击,血脉,
19854,125,246,泥浆铠甲,血脉,
19855,125,258,溃烂触碰,血脉,
19856,125,297,甜心续航,血脉,
19857,125,346,羽化加速,血脉,
19858,125,367,荆棘爪,血脉,
19859,125,375,蓄水,血脉,
19860,125,391,虹光冲击,血脉,
19861,125,404,贪婪,血脉,
19862,125,413,超维投射,血脉,
19863,125,468,霜降,血脉,
19864,125,496,麻痹,血脉,
19865,125,15,仙人掌刺击,默认,47
19866,125,59,刺藤,默认,22
19867,125,60,剧毒,默认,39
19868,125,79,叶绿光束,默认,30
19869,125,115,孢子,默认,28
19870,125,209,根吸收,默认,1
19871,125,217,毒孢子,默认,10
19872,125,218,毒沼,默认,6
19873,125,220,毒液渗透,默认,38
19874,125,240,汲取,默认,1
19875,125,361,腐化,默认,37
19876,125,366,芳香诱引,默认,48
19877,125,369,落井下毒,默认,49
19878,125,393,蜡质膜,默认,29
19879,125,436,针刺射击,默认,36
19880,125,451,防御,默认,11
19881,126,74,反击拳,技能石,
19882,126,108,复写,技能石,
19883,126,131,应激反应,技能石,
19884,126,177,提气,技能石,
19885,126,195,晒太阳,技能石,
19886,126,212,棘刺,技能石,
19887,126,213,棘突,技能石,
19888,126,222,毒雾,技能石,
19889,126,226,气波,技能石,
19890,126,285,热身运动,技能石,
19891,126,310,盛开,技能石,
19892,126,332,移花接木,技能石,
19893,126,377,藤绞,技能石,
19894,126,397,见招拆招,技能石,
19895,126,401,许愿星,技能石,
19896,126,450,防反,技能石,
19897,126,473,预备势,技能石,
19898,126,27,假寐,血脉,
19899,126,66,勾魂,血脉,
19900,126,67,化劲,血脉,
19901,126,68,升龙咆哮,血脉,
19902,126,91,啮合传递,血脉,
19903,126,132,引燃,血脉,
19904,126,192,星星撞击,血脉,
19905,126,246,泥浆铠甲,血脉,
19906,126,258,溃烂触碰,血脉,
19907,126,297,甜心续航,血脉,
19908,126,346,羽化加速,血脉,
19909,126,367,荆棘爪,血脉,
19910,126,375,蓄水,血脉,
19911,126,391,虹光冲击,血脉,
19912,126,404,贪婪,血脉,
19913,126,413,超维投射,血脉,
19914,126,468,霜降,血脉,
19915,126,496,麻痹,血脉,
19916,126,15,仙人掌刺击,默认,39
19917,126,59,刺藤,默认,11
19918,126,60,剧毒,默认,37
19919,126,79,叶绿光束,默认,29
19920,126,115,孢子,默认,16
19921,126,209,根吸收,默认,1
19922,126,217,毒孢子,默认,3
19923,126,218,毒沼,默认,1
19924,126,220,毒液渗透,默认,36
19925,126,240,汲取,默认,1
19926,126,361,腐化,默认,33
19927,126,366,芳香诱引,默认,40
19928,126,369,落井下毒,默认,50
19929,126,393,蜡质膜,默认,22
19930,126,436,针刺射击,默认,30
19931,126,451,防御,默认,10
19932,127,74,反击拳,技能石,
19933,127,108,复写,技能石,
19934,127,131,应激反应,技能石,
19935,127,177,提气,技能石,
19936,127,195,晒太阳,技能石,
19937,127,212,棘刺,技能石,
19938,127,213,棘突,技能石,
19939,127,222,毒雾,技能石,
19940,127,226,气波,技能石,
19941,127,285,热身运动,技能石,
19942,127,310,盛开,技能石,
19943,127,332,移花接木,技能石,
19944,127,377,藤绞,技能石,
19945,127,397,见招拆招,技能石,
19946,127,401,许愿星,技能石,
19947,127,450,防反,技能石,
19948,127,473,预备势,技能石,
19949,127,27,假寐,血脉,
19950,127,66,勾魂,血脉,
19951,127,67,化劲,血脉,
19952,127,68,升龙咆哮,血脉,
19953,127,91,啮合传递,血脉,
19954,127,132,引燃,血脉,
19955,127,192,星星撞击,血脉,
19956,127,246,泥浆铠甲,血脉,
19957,127,258,溃烂触碰,血脉,
19958,127,297,甜心续航,血脉,
19959,127,346,羽化加速,血脉,
19960,127,367,荆棘爪,血脉,
19961,127,375,蓄水,血脉,
19962,127,391,虹光冲击,血脉,
19963,127,404,贪婪,血脉,
19964,127,413,超维投射,血脉,
19965,127,468,霜降,血脉,
19966,127,496,麻痹,血脉,
19967,127,15,仙人掌刺击,默认,38
19968,127,59,刺藤,默认,12
19969,127,60,剧毒,默认,36
19970,127,79,叶绿光束,默认,29
19971,127,115,孢子,默认,17
19972,127,209,根吸收,默认,1
19973,127,217,毒孢子,默认,7
19974,127,218,毒沼,默认,1
19975,127,220,毒液渗透,默认,35
19976,127,240,汲取,默认,1
19977,127,361,腐化,默认,33
19978,127,366,芳香诱引,默认,40
19979,127,369,落井下毒,默认,47
19980,127,393,蜡质膜,默认,22
19981,127,436,针刺射击,默认,30
19982,127,451,防御,默认,8
19983,119,74,反击拳,技能石,
19984,119,108,复写,技能石,
19985,119,131,应激反应,技能石,
19986,119,177,提气,技能石,
19987,119,195,晒太阳,技能石,
19988,119,212,棘刺,技能石,
19989,119,213,棘突,技能石,
19990,119,222,毒雾,技能石,
19991,119,226,气波,技能石,
19992,119,285,热身运动,技能石,
19993,119,310,盛开,技能石,
19994,119,332,移花接木,技能石,
19995,119,377,藤绞,技能石,
19996,119,397,见招拆招,技能石,
19997,119,401,许愿星,技能石,
19998,119,450,防反,技能石,
19999,119,473,预备势,技能石,
20000,119,27,假寐,血脉,
20001,119,66,勾魂,血脉,
20002,119,67,化劲,血脉,
20003,119,68,升龙咆哮,血脉,
20004,119,91,啮合传递,血脉,
20005,119,132,引燃,血脉,
20006,119,192,星星撞击,血脉,
20007,119,246,泥浆铠甲,血脉,
20008,119,258,溃烂触碰,血脉,
20009,119,297,甜心续航,血脉,
20010,119,346,羽化加速,血脉,
20011,119,367,荆棘爪,血脉,
20012,119,375,蓄水,血脉,
20013,119,391,虹光冲击,血脉,
20014,119,404,贪婪,血脉,
20015,119,413,超维投射,血脉,
20016,119,468,霜降,血脉,
20017,119,496,麻痹,血脉,
20018,119,15,仙人掌刺击,默认,46
20019,119,59,刺藤,默认,17
20020,119,60,剧毒,默认,41
20021,119,79,叶绿光束,默认,35
20022,119,115,孢子,默认,25
20023,119,209,根吸收,默认,1
20024,119,217,毒孢子,默认,10
20025,119,218,毒沼,默认,3
20026,119,220,毒液渗透,默认,40
20027,119,240,汲取,默认,1
20028,119,361,腐化,默认,39
20029,119,366,芳香诱引,默认,48
20030,119,369,落井下毒,默认,49
20031,119,393,蜡质膜,默认,33
20032,119,436,针刺射击,默认,37
20033,119,451,防御,默认,11
20034,120,74,反击拳,技能石,
20035,120,108,复写,技能石,
20036,120,131,应激反应,技能石,
20037,120,177,提气,技能石,
20038,120,195,晒太阳,技能石,
20039,120,212,棘刺,技能石,
20040,120,213,棘突,技能石,
20041,120,222,毒雾,技能石,
20042,120,226,气波,技能石,
20043,120,285,热身运动,技能石,
20044,120,310,盛开,技能石,
20045,120,332,移花接木,技能石,
20046,120,377,藤绞,技能石,
20047,120,397,见招拆招,技能石,
20048,120,401,许愿星,技能石,
20049,120,450,防反,技能石,
20050,120,473,预备势,技能石,
20051,120,27,假寐,血脉,
20052,120,66,勾魂,血脉,
20053,120,67,化劲,血脉,
20054,120,68,升龙咆哮,血脉,
20055,120,91,啮合传递,血脉,
20056,120,132,引燃,血脉,
20057,120,192,星星撞击,血脉,
20058,120,246,泥浆铠甲,血脉,
20059,120,258,溃烂触碰,血脉,
20060,120,297,甜心续航,血脉,
20061,120,346,羽化加速,血脉,
20062,120,367,荆棘爪,血脉,
20063,120,375,蓄水,血脉,
20064,120,391,虹光冲击,血脉,
20065,120,404,贪婪,血脉,
20066,120,413,超维投射,血脉,
20067,120,468,霜降,血脉,
20068,120,496,麻痹,血脉,
20069,120,15,仙人掌刺击,默认,47
20070,120,59,刺藤,默认,22
20071,120,60,剧毒,默认,39
20072,120,79,叶绿光束,默认,30
20073,120,115,孢子,默认,28
20074,120,209,根吸收,默认,1
20075,120,217,毒孢子,默认,10
20076,120,218,毒沼,默认,6
20077,120,220,毒液渗透,默认,38
20078,120,240,汲取,默认,1
20079,120,361,腐化,默认,37
20080,120,366,芳香诱引,默认,48
20081,120,369,落井下毒,默认,49
20082,120,393,蜡质膜,默认,29
20083,120,436,针刺射击,默认,36
20084,120,451,防御,默认,11
20085,121,74,反击拳,技能石,
20086,121,108,复写,技能石,
20087,121,131,应激反应,技能石,
20088,121,177,提气,技能石,
20089,121,195,晒太阳,技能石,
20090,121,212,棘刺,技能石,
20091,121,213,棘突,技能石,
20092,121,222,毒雾,技能石,
20093,121,226,气波,技能石,
20094,121,285,热身运动,技能石,
20095,121,310,盛开,技能石,
20096,121,332,移花接木,技能石,
20097,121,377,藤绞,技能石,
20098,121,397,见招拆招,技能石,
20099,121,401,许愿星,技能石,
20100,121,450,防反,技能石,
20101,121,473,预备势,技能石,
20102,121,27,假寐,血脉,
20103,121,66,勾魂,血脉,
20104,121,67,化劲,血脉,
20105,121,68,升龙咆哮,血脉,
20106,121,91,啮合传递,血脉,
20107,121,132,引燃,血脉,
20108,121,192,星星撞击,血脉,
20109,121,246,泥浆铠甲,血脉,
20110,121,258,溃烂触碰,血脉,
20111,121,297,甜心续航,血脉,
20112,121,346,羽化加速,血脉,
20113,121,367,荆棘爪,血脉,
20114,121,375,蓄水,血脉,
20115,121,391,虹光冲击,血脉,
20116,121,404,贪婪,血脉,
20117,121,413,超维投射,血脉,
20118,121,468,霜降,血脉,
20119,121,496,麻痹,血脉,
20120,121,15,仙人掌刺击,默认,39
20121,121,59,刺藤,默认,11
20122,121,60,剧毒,默认,37
20123,121,79,叶绿光束,默认,29
20124,121,115,孢子,默认,16
20125,121,209,根吸收,默认,1
20126,121,217,毒孢子,默认,3
20127,121,218,毒沼,默认,1
20128,121,220,毒液渗透,默认,36
20129,121,240,汲取,默认,1
20130,121,361,腐化,默认,33
20131,121,366,芳香诱引,默认,40
20132,121,369,落井下毒,默认,50
20133,121,393,蜡质膜,默认,22
20134,121,436,针刺射击,默认,30
20135,121,451,防御,默认,10
20136,122,74,反击拳,技能石,
20137,122,108,复写,技能石,
20138,122,131,应激反应,技能石,
20139,122,177,提气,技能石,
20140,122,195,晒太阳,技能石,
20141,122,212,棘刺,技能石,
20142,122,213,棘突,技能石,
20143,122,222,毒雾,技能石,
20144,122,226,气波,技能石,
20145,122,285,热身运动,技能石,
20146,122,310,盛开,技能石,
20147,122,332,移花接木,技能石,
20148,122,377,藤绞,技能石,
20149,122,397,见招拆招,技能石,
20150,122,401,许愿星,技能石,
20151,122,450,防反,技能石,
20152,122,473,预备势,技能石,
20153,122,27,假寐,血脉,
20154,122,66,勾魂,血脉,
20155,122,67,化劲,血脉,
20156,122,68,升龙咆哮,血脉,
20157,122,91,啮合传递,血脉,
20158,122,132,引燃,血脉,
20159,122,192,星星撞击,血脉,
20160,122,246,泥浆铠甲,血脉,
20161,122,258,溃烂触碰,血脉,
20162,122,297,甜心续航,血脉,
20163,122,346,羽化加速,血脉,
20164,122,367,荆棘爪,血脉,
20165,122,375,蓄水,血脉,
20166,122,391,虹光冲击,血脉,
20167,122,404,贪婪,血脉,
20168,122,413,超维投射,血脉,
20169,122,468,霜降,血脉,
20170,122,496,麻痹,血脉,
20171,122,15,仙人掌刺击,默认,38
20172,122,59,刺藤,默认,12
20173,122,60,剧毒,默认,36
20174,122,79,叶绿光束,默认,29
20175,122,115,孢子,默认,17
20176,122,209,根吸收,默认,1
20177,122,217,毒孢子,默认,7
20178,122,218,毒沼,默认,1
20179,122,220,毒液渗透,默认,35
20180,122,240,汲取,默认,1
20181,122,361,腐化,默认,33
20182,122,366,芳香诱引,默认,40
20183,122,369,落井下毒,默认,47
20184,122,393,蜡质膜,默认,22
20185,122,436,针刺射击,默认,30
20186,122,451,防御,默认,8
20187,480,24,借用,技能石,
20188,480,25,倾泻,技能石,
20189,480,38,冥想,技能石,
20190,480,62,力量增效,技能石,
20191,480,101,坍缩,技能石,
20192,480,141,心灵洞悉,技能石,
20193,480,189,无畏之心,技能石,
20194,480,195,晒太阳,技能石,
20195,480,223,气势一击,技能石,
20196,480,283,热砂,技能石,
20197,480,320,硬化,技能石,
20198,480,333,空间压迫,技能石,
20199,480,357,能量刃,技能石,
20200,480,371,落石,技能石,
20201,480,395,血气,技能石,
20202,480,441,铁蒺藜,技能石,
20203,480,489,魔法增效,技能石,
20204,480,68,升龙咆哮,血脉,
20205,480,74,反击拳,血脉,
20206,480,94,噬心,血脉,
20207,480,160,扬沙,血脉,
20208,480,191,星云漩涡,血脉,
20209,480,234,水泡盾,血脉,
20210,480,258,溃烂触碰,血脉,
20211,480,268,火焰护盾,血脉,
20212,480,324,碰爪,血脉,
20213,480,336,等价交换,血脉,
20214,480,348,羽翼庇护,血脉,
20215,480,380,虚化,血脉,
20216,480,393,蜡质膜,血脉,
20217,480,430,透射,血脉,
20218,480,435,金属噪音,血脉,
20219,480,450,防反,血脉,
20220,480,460,集中,血脉,
20221,480,461,雪替身,血脉,
20222,480,9,主轴,默认,23
20223,480,91,啮合传递,默认,16
20224,480,140,微型斥候,默认,45
20225,480,183,操控,默认,24
20226,480,201,有效预防,默认,34
20227,480,211,械斗,默认,1
20228,480,311,相位移动,默认,50
20229,480,326,磁暴,默认,33
20230,480,329,离子震荡,默认,1
20231,480,358,能量守恒,默认,7
20232,480,418,轴承支撑,默认,6
20233,480,451,防御,默认,1
20234,480,454,阻断,默认,41
20235,480,499,齿轮切开,默认,37
20236,480,500,齿轮扭矩,默认,11
20237,2,24,借用,技能石,
20238,2,101,坍缩,技能石,
